,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB
919,NC_014328.1.region001,,2.516004970120111,,,,2.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9310819744380784,NC_014328_1,region001,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
924,NC_014328.1.region001,,2.516004970120111,,,,2.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9310819744380784,NC_014328_1,region001,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
723,NC_014328.1.region002,19021.0,0.923347878660428,0.9970577432527064,0.0,0.0,1.0,1.0,6.0,11252.0,19019.0,11252.0,sample_3,0_1GB,kmerCount,,NC_014328_1,region002,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
729,NC_014328.1.region002,,2.415290026083716,,,,2.0,,,,,,sample_3,0_1GB,mapping(filtered),0.8456488629798855,NC_014328_1,region002,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
734,NC_014328.1.region002,,2.415290026083716,,,,2.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.8456488629798855,NC_014328_1,region002,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
771,NC_014328.1.region002,19021.0,1.0657694127543242,1.001490016755827,0.0,0.0,1.0,2.0,8.0,12607.0,19019.0,12605.0,sample_0,0_1GB,kmerCount,,NC_014328_1,region002,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
777,NC_014328.1.region002,,2.4449515438359253,,,,2.0,,,,,,sample_0,0_1GB,mapping(filtered),0.9320939026311644,NC_014328_1,region002,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
782,NC_014328.1.region002,,2.4449515438359253,,,,2.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.9320939026311644,NC_014328_1,region002,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
819,NC_014328.1.region002,19021.0,1.194416697334525,1.1695633347395842,0.0,0.0,1.0,2.0,9.0,12949.0,19019.0,12947.0,sample_2,0_1GB,kmerCount,,NC_014328_1,region002,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
825,NC_014328.1.region002,,2.6792788654762587,,,,3.0,,,,,,sample_2,0_1GB,mapping(filtered),0.9147103618507432,NC_014328_1,region002,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
830,NC_014328.1.region002,,2.6792788654762587,,,,3.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.9147103618507432,NC_014328_1,region002,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
867,NC_014328.1.region002,19021.0,0.7946480206088008,0.8537015083920951,0.0,0.0,1.0,1.0,5.0,10840.0,19019.0,10840.0,sample_4,0_1GB,kmerCount,,NC_014328_1,region002,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
873,NC_014328.1.region002,,1.9989414694894148,,,,2.0,,,,,,sample_4,0_1GB,mapping(filtered),0.8434430964760254,NC_014328_1,region002,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
878,NC_014328.1.region002,,1.9989414694894148,,,,2.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.8434430964760254,NC_014328_1,region002,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
915,NC_014328.1.region002,19021.0,1.1264917722517218,1.1010381487693628,0.0,0.0,1.0,2.0,8.0,12728.0,19019.0,12726.0,sample_1,0_1GB,kmerCount,,NC_014328_1,region002,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
921,NC_014328.1.region002,,2.510732877112944,,,,2.0,,,,,,sample_1,0_1GB,mapping(filtered),0.897904521821333,NC_014328_1,region002,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
926,NC_014328.1.region002,,2.510732877112944,,,,2.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.897904521821333,NC_014328_1,region002,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
720,NC_014328.1.region003,20732.0,0.9105247925911634,0.9865973557138789,0.0,0.0,1.0,1.0,6.0,12165.0,20725.0,12165.0,sample_3,0_1GB,kmerCount,,NC_014328_1,region003,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
726,NC_014328.1.region003,,2.259381022559801,,,,2.0,,,,,,sample_3,0_1GB,mapping(filtered),0.8501349267540478,NC_014328_1,region003,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
731,NC_014328.1.region003,,2.259381022559801,,,,2.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.8501349267540478,NC_014328_1,region003,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
768,NC_014328.1.region003,20732.0,1.2111229017943277,1.083840439746611,0.0,0.0,1.0,2.0,8.0,14695.0,20725.0,14688.0,sample_0,0_1GB,kmerCount,,NC_014328_1,region003,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
774,NC_014328.1.region003,,2.761730779268229,,,,3.0,,,,,,sample_0,0_1GB,mapping(filtered),0.9232363145720894,NC_014328_1,region003,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
779,NC_014328.1.region003,,2.761730779268229,,,,3.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.9232363145720894,NC_014328_1,region003,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
816,NC_014328.1.region003,20732.0,1.3297318155508393,1.2410103799919312,0.0,0.0,1.0,2.0,9.0,15184.0,20725.0,15184.0,sample_2,0_1GB,kmerCount,,NC_014328_1,region003,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
822,NC_014328.1.region003,,2.95154548738325,,,,3.0,,,,,,sample_2,0_1GB,mapping(filtered),0.9338377023901312,NC_014328_1,region003,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
827,NC_014328.1.region003,,2.95154548738325,,,,3.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.9338377023901312,NC_014328_1,region003,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
864,NC_014328.1.region003,20732.0,0.8221589812849701,0.8853886087313182,0.0,0.0,1.0,1.0,5.0,11706.0,20725.0,11699.0,sample_4,0_1GB,kmerCount,,NC_014328_1,region003,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
870,NC_014328.1.region003,,2.1646548135814947,,,,2.0,,,,,,sample_4,0_1GB,mapping(filtered),0.8103797224363917,NC_014328_1,region003,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
875,NC_014328.1.region003,,2.1646548135814947,,,,2.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.8103797224363917,NC_014328_1,region003,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
912,NC_014328.1.region003,20732.0,0.9135153386069844,1.0063215606393154,0.0,0.0,1.0,1.0,8.0,12201.0,20725.0,12194.0,sample_1,0_1GB,kmerCount,,NC_014328_1,region003,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
918,NC_014328.1.region003,,2.33136421354828,,,,2.0,,,,,,sample_1,0_1GB,mapping(filtered),0.872831534309946,NC_014328_1,region003,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
923,NC_014328.1.region003,,2.33136421354828,,,,2.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.872831534309946,NC_014328_1,region003,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
722,NC_014328.1.region004,22089.0,1.0255330707592014,1.7814235116394177,0.0,0.0,1.0,1.0,40.0,13342.0,22066.0,13320.0,sample_3,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
725,NC_014328.1.region004,,2.4297320923535763,,,,2.0,,,,,,sample_3,0_1GB,mapping(filtered),0.8795965443936858,NC_014328_1,region004,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
730,NC_014328.1.region004,,2.4297320923535763,,,,2.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.8795965443936858,NC_014328_1,region004,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
770,NC_014328.1.region004,22089.0,1.2421114581918602,2.3612452968202007,0.0,0.0,1.0,2.0,50.0,14482.0,22066.0,14459.0,sample_0,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
773,NC_014328.1.region004,,2.7528229001584785,,,,2.0,,,,,,sample_0,0_1GB,mapping(filtered),0.913293229001764,NC_014328_1,region004,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
778,NC_014328.1.region004,,2.7528229001584785,,,,2.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.913293229001764,NC_014328_1,region004,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
818,NC_014328.1.region004,22089.0,1.2757933813210196,2.1850910103916714,0.0,0.0,1.0,2.0,46.0,15325.0,22066.0,15303.0,sample_2,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
821,NC_014328.1.region004,,2.645424357847446,,,,2.0,,,,,,sample_2,0_1GB,mapping(filtered),0.926229137455335,NC_014328_1,region004,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
826,NC_014328.1.region004,,2.645424357847446,,,,2.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.926229137455335,NC_014328_1,region004,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
866,NC_014328.1.region004,22089.0,0.7925664357825162,1.4761403643489062,0.0,0.0,1.0,1.0,32.0,11378.0,22066.0,11355.0,sample_4,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
869,NC_014328.1.region004,,1.9664308905380332,,,,2.0,,,,,,sample_4,0_1GB,mapping(filtered),0.7801347867384323,NC_014328_1,region004,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
874,NC_014328.1.region004,,1.9664308905380332,,,,2.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.7801347867384323,NC_014328_1,region004,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
914,NC_014328.1.region004,22089.0,1.1255828693014622,2.0788037177189445,0.0,0.0,1.0,2.0,42.0,13830.0,22066.0,13809.0,sample_1,0_1GB,kmerCount,,NC_014328_1,region004,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
917,NC_014328.1.region004,,2.5297603842027283,,,,2.0,,,,,,sample_1,0_1GB,mapping(filtered),0.8852955809851192,NC_014328_1,region004,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
922,NC_014328.1.region004,,2.5297603842027283,,,,2.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.8852955809851192,NC_014328_1,region004,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
721,NC_014328.1.region005,21571.0,0.9995364146307544,1.973702814134409,0.0,0.0,1.0,1.0,53.0,12214.0,21570.0,12213.0,sample_3,0_1GB,kmerCount,,NC_014328_1,region005,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
728,NC_014328.1.region005,,2.420919767314236,,,,2.0,,,,,,sample_3,0_1GB,mapping(filtered),0.8439627622620536,NC_014328_1,region005,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
733,NC_014328.1.region005,,2.420919767314236,,,,2.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.8439627622620536,NC_014328_1,region005,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1
769,NC_014328.1.region005,21571.0,1.1845996940336565,2.395569663159486,0.0,0.0,1.0,2.0,50.0,13915.0,21570.0,13915.0,sample_0,0_1GB,kmerCount,,NC_014328_1,region005,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
776,NC_014328.1.region005,,2.7400313152400835,,,,2.0,,,,,,sample_0,0_1GB,mapping(filtered),0.887406789866148,NC_014328_1,region005,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
781,NC_014328.1.region005,,2.7400313152400835,,,,2.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.887406789866148,NC_014328_1,region005,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1
817,NC_014328.1.region005,21571.0,1.1864540355106392,2.259170585073268,0.0,0.0,1.0,2.0,46.0,14083.0,21570.0,14082.0,sample_2,0_1GB,kmerCount,,NC_014328_1,region005,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
824,NC_014328.1.region005,,2.714780659295868,,,,2.0,,,,,,sample_2,0_1GB,mapping(filtered),0.9090361724792738,NC_014328_1,region005,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
829,NC_014328.1.region005,,2.714780659295868,,,,2.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.9090361724792738,NC_014328_1,region005,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1
865,NC_014328.1.region005,21571.0,0.8293542255806406,1.5674134812053866,0.0,0.0,1.0,1.0,32.0,11232.0,21570.0,11232.0,sample_4,0_1GB,kmerCount,,NC_014328_1,region005,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
872,NC_014328.1.region005,,2.154038112522686,,,,2.0,,,,,,sample_4,0_1GB,mapping(filtered),0.8166365615302672,NC_014328_1,region005,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
877,NC_014328.1.region005,,2.154038112522686,,,,2.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.8166365615302672,NC_014328_1,region005,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1
913,NC_014328.1.region005,21571.0,1.1785730842334616,2.080798771409604,0.0,0.0,1.0,2.0,42.0,14170.0,21570.0,14170.0,sample_1,0_1GB,kmerCount,,NC_014328_1,region005,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
920,NC_014328.1.region005,,2.638646173281398,,,,2.0,,,,,,sample_1,0_1GB,mapping(filtered),0.8799036635635218,NC_014328_1,region005,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
925,NC_014328.1.region005,,2.638646173281398,,,,2.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.8799036635635218,NC_014328_1,region005,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1
753,NZ_CP020566.1.region001,21701.0,2.222386065158288,1.83913880930374,0.0,1.0,2.0,3.0,14.0,18608.0,21701.0,18608.0,sample_3,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1531506427,2071952,317320.78044355044,10000936.711324643,4.826818725204371,wgsim,0.03,540,0.1
754,NZ_CP020566.1.region001,,4.086614173228346,,,,4.0,,,,,,sample_3,0_1GB,mapping(filtered),0.9764283412365912,NZ_CP020566_1,region001,Genome2,0.1531506427,2071952,317320.78044355044,10000936.711324643,4.826818725204371,wgsim,0.03,540,0.1
755,NZ_CP020566.1.region001,,4.086614173228346,,,,4.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.9764283412365912,NZ_CP020566_1,region001,Genome2,0.1531506427,2071952,317320.78044355044,10000936.711324643,4.826818725204371,wgsim,0.03,540,0.1
801,NZ_CP020566.1.region001,21701.0,2.591539560388922,1.6582346765604303,0.0,1.0,2.0,4.0,12.0,19966.0,21701.0,19966.0,sample_0,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1916882655191688,2071952,397168.8851189728,10796709.62405418,5.210887908626348,wgsim,0.03,540,0.1
802,NZ_CP020566.1.region001,,5.169970885900457,,,,5.0,,,,,,sample_0,0_1GB,mapping(filtered),0.9962248515261728,NZ_CP020566_1,region001,Genome2,0.1916882655191688,2071952,397168.8851189728,10796709.62405418,5.210887908626348,wgsim,0.03,540,0.1
803,NZ_CP020566.1.region001,,5.169970885900457,,,,5.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.9962248515261728,NZ_CP020566_1,region001,Genome2,0.1916882655191688,2071952,397168.8851189728,10796709.62405418,5.210887908626348,wgsim,0.03,540,0.1
849,NZ_CP020566.1.region001,21701.0,1.93442698493157,1.7810276327309225,0.0,1.0,2.0,3.0,13.0,17615.0,21701.0,17615.0,sample_2,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1376532332,2071952,285210.8918352064,9118056.086491344,4.40070816625643,wgsim,0.03,540,0.1
850,NZ_CP020566.1.region001,,3.4131470907460715,,,,3.0,,,,,,sample_2,0_1GB,mapping(filtered),0.9755996501081904,NZ_CP020566_1,region001,Genome2,0.1376532332,2071952,285210.8918352064,9118056.086491344,4.40070816625643,wgsim,0.03,540,0.1
851,NZ_CP020566.1.region001,,3.4131470907460715,,,,3.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.9755996501081904,NZ_CP020566_1,region001,Genome2,0.1376532332,2071952,285210.8918352064,9118056.086491344,4.40070816625643,wgsim,0.03,540,0.1
897,NZ_CP020566.1.region001,21701.0,2.584258789917515,1.889861170658008,0.0,1.0,2.0,4.0,14.0,19542.0,21701.0,19542.0,sample_4,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.1787914532,2071952,370447.3090406464,10722398.09509427,5.1750224402371625,wgsim,0.03,540,0.1
898,NZ_CP020566.1.region001,,4.785890570430733,,,,5.0,,,,,,sample_4,0_1GB,mapping(filtered),0.9886745545785184,NZ_CP020566_1,region001,Genome2,0.1787914532,2071952,370447.3090406464,10722398.09509427,5.1750224402371625,wgsim,0.03,540,0.1
899,NZ_CP020566.1.region001,,4.785890570430733,,,,5.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.9886745545785184,NZ_CP020566_1,region001,Genome2,0.1787914532,2071952,370447.3090406464,10722398.09509427,5.1750224402371625,wgsim,0.03,540,0.1
945,NZ_CP020566.1.region001,21701.0,2.7567854015943967,1.7751784923512883,0.0,2.0,3.0,4.0,13.0,20130.0,21701.0,20130.0,sample_1,0_1GB,kmerCount,,NZ_CP020566_1,region001,Genome2,0.2071208034792879,2071952,429144.3630105176,13508514.232307635,6.519704236540053,wgsim,0.03,540,0.1
946,NZ_CP020566.1.region001,,5.487029406255854,,,,5.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9831959854518668,NZ_CP020566_1,region001,Genome2,0.2071208034792879,2071952,429144.3630105176,13508514.232307635,6.519704236540053,wgsim,0.03,540,0.1
947,NZ_CP020566.1.region001,,5.487029406255854,,,,5.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9831959854518668,NZ_CP020566_1,region001,Genome2,0.2071208034792879,2071952,429144.3630105176,13508514.232307635,6.519704236540053,wgsim,0.03,540,0.1
740,NZ_CP053893.1.region001,21541.0,0.7752193491481361,0.8546560469658755,0.0,0.0,1.0,1.0,6.0,12025.0,21538.0,12022.0,sample_3,0_1GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.1683364298,5984367,1007386.9753929366,31749617.43959838,5.3054261945496295,wgsim,0.03,540,0.1
741,NZ_CP053893.1.region001,,1.934111669639479,,,,2.0,,,,,,sample_3,0_1GB,mapping(filtered),0.8580770836232086,NZ_CP053893_1,region001,Genome3,0.1683364298,5984367,1007386.9753929366,31749617.43959838,5.3054261945496295,wgsim,0.03,540,0.1
747,NZ_CP053893.1.region001,,1.934111669639479,,,,2.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.8580770836232086,NZ_CP053893_1,region001,Genome3,0.1683364298,5984367,1007386.9753929366,31749617.43959838,5.3054261945496295,wgsim,0.03,540,0.1
788,NZ_CP053893.1.region001,21541.0,1.2385683115918482,1.179659658650654,0.0,0.0,1.0,2.0,8.0,14845.0,21538.0,14842.0,sample_0,0_1GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.2778234558277823,5984367,1662597.520881738,45196346.76129109,7.552402244262607,wgsim,0.03,540,0.1
789,NZ_CP053893.1.region001,,2.8986449322466123,,,,3.0,,,,,,sample_0,0_1GB,mapping(filtered),0.927554380594592,NZ_CP053893_1,region001,Genome3,0.2778234558277823,5984367,1662597.520881738,45196346.76129109,7.552402244262607,wgsim,0.03,540,0.1
795,NZ_CP053893.1.region001,,2.8986449322466123,,,,3.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.927554380594592,NZ_CP053893_1,region001,Genome3,0.2778234558277823,5984367,1662597.520881738,45196346.76129109,7.552402244262607,wgsim,0.03,540,0.1
836,NZ_CP053893.1.region001,21541.0,0.5724896708602201,0.7225013736063545,0.0,0.0,0.0,1.0,4.0,9744.0,21538.0,9741.0,sample_2,0_1GB,kmerCount,,NZ_CP053893_1,region001,Genome3,0.1348682118,5984367,807100.8760449305,25802629.79397744,4.311672361333695,wgsim,0.03,540,0.1
837,NZ_CP053893.1.region001,,1.688585686311667,,,,1.0,,,,,,sample_2,0_1GB,mapping(filtered),0.7342423820787533,NZ_CP053893_1,region001,Genome3,0.1348682118,5984367,807100.8760449305,25802629.79397744,4.311672361333695,wgsim,0.03,540,0.1
