,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB,error,RE
292,NC_014328.1.region001,18132.0,11.895488638870503,7.453986036731406,1.0,9.0,11.0,14.0,430.0,18132.0,18086.0,18086.0,sample_0,1_0GB,kmerCount,,NC_014328_1,region001,Genome1,0.2077313753,4630065,961809.7701783944,274540844.8563125,59.29524636399543,wgsim,0.03,540,1.0,-48.29524636399543,-0.8144876583786438
340,NC_014328.1.region001,18132.0,8.050352967129935,5.202994367775079,0.0,6.0,8.0,10.0,288.0,18127.0,18086.0,18081.0,sample_2,1_0GB,kmerCount,,NC_014328_1,region001,Genome1,0.1398547406139854,4630065,647536.5396008923,190137036.6321412,41.06573809053246,wgsim,0.03,540,1.0,-33.06573809053246,-0.8051904002708192
388,NC_014328.1.region001,18132.0,19.882086918155743,11.920933196383164,5.0,16.0,19.0,22.0,750.0,18132.0,18086.0,18086.0,sample_4,1_0GB,kmerCount,,NC_014328_1,region001,Genome1,0.3416378629,4630065,1581805.5116880883,412528581.146639,89.09779477105376,wgsim,0.03,540,1.0,-70.09779477105376,-0.7867511755052691
436,NC_014328.1.region001,18132.0,10.807302007500551,6.720918199854133,2.0,8.0,10.0,12.0,386.0,18132.0,18086.0,18086.0,sample_1,1_0GB,kmerCount,,NC_014328_1,region001,Genome1,0.1991281587800872,4630065,921976.3184821244,279205442.10447675,60.30270462822374,wgsim,0.03,540,1.0,-50.30270462822374,-0.8341699586834177
724,NC_014328.1.region001,18132.0,1.0109199205823958,1.155874270307329,0.0,0.0,1.89580463361021,2.0,39.0,11256.0,18086.0,11210.0,sample_3,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1,-3.4773849168895623,-0.6471733193492352
772,NC_014328.1.region001,18132.0,1.2030112508272668,1.2289979763634955,0.0,0.0,1.89580463361021,2.0,43.0,13071.0,18086.0,13028.0,sample_0,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1,-3.573767808509996,-0.6533907076518531
820,NC_014328.1.region001,18132.0,1.0695455548202073,1.3688164755272805,0.0,0.0,1.89580463361021,2.0,50.0,11084.0,18086.0,11042.0,sample_2,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1,-4.603664412507883,-0.7083139222360775
868,NC_014328.1.region001,18132.0,0.8189940436796823,0.9691603993809476,0.0,0.0,1.89580463361021,1.0,16.0,10068.0,18086.0,10022.0,sample_4,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1,-1.904049827268944,-0.5010849354552419
916,NC_014328.1.region001,18132.0,1.090833884844474,1.1146161826170202,0.0,0.0,1.89580463361021,2.0,44.0,12495.0,18086.0,12449.0,sample_1,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1,-3.5679471402141267,-0.6530214563017662
484,NC_014328.1.region001,18132.0,1.7031215530553718,1.6267255183278475,0.0,1.0,1.89580463361021,2.0,72.0,14958.0,18086.0,14912.0,sample_3,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1572253573842774,4630065,727963.6243374343,44738952.23312128,9.662705001575848,wgsim,0.03,540,0.2,-7.766900367965638,-0.8038018719084323
532,NC_014328.1.region001,18132.0,2.685528347672623,2.253633503901996,0.0,1.0,3.79160926722042,4.0,105.0,16530.0,18086.0,16484.0,sample_0,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2327978403232798,4630065,1077869.1325564063,58915304.26577688,12.724509108571237,wgsim,0.03,540,0.2,-8.932899841350817,-0.7020231401566298
580,NC_014328.1.region001,18132.0,2.7863445841606,1.989719024049252,0.0,1.0,5.68741390083063,4.0,83.0,16912.0,18086.0,16866.0,sample_2,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2269939397226994,4630065,1050996.6955221803,59988030.79589573,12.956196251218014,wgsim,0.03,540,0.2,-7.268782350387384,-0.5610274967627203
628,NC_014328.1.region001,18132.0,1.9586918155746744,1.854298709376185,0.0,1.0,3.79160926722042,3.0,84.0,15444.0,18086.0,15398.0,sample_4,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.173510471,4630065,803364.758910615,51891924.54231673,11.207601738272944,wgsim,0.03,540,0.2,-7.415992471052524,-0.6616930762026976
676,NC_014328.1.region001,18132.0,2.151886168100596,1.761145327898426,0.0,1.0,3.79160926722042,3.0,70.0,16033.0,18086.0,15987.0,sample_1,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1777820793822218,4630065,823142.5833748467,48842862.13155899,10.549066186232588,wgsim,0.03,540,0.2,-6.757456919012169,-0.640573942727861
964,NC_014328.1.region001,18132.0,3.719887491727333,2.689062620666549,0.0,2.0,5.68741390083063,5.0,137.0,17750.0,18086.0,17704.0,sample_3,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2216915562,4630065,1026446.315157153,86826932.68224464,18.752853940980238,wgsim,0.03,540,0.3,-13.065440040149607,-0.6967174213199603
1012,NC_014328.1.region001,18132.0,3.5923229649238912,2.6848355891755693,0.0,2.0,5.68741390083063,5.0,111.0,17557.0,18086.0,17511.0,sample_0,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2053239516,4630065,950663.241964854,92381929.1592164,19.95262035397265,wgsim,0.03,540,0.3,-14.26520645314202,-0.7149540361149486
1060,NC_014328.1.region001,18132.0,3.584381204500331,2.6999071224516737,0.0,2.0,5.68741390083063,5.0,127.0,17547.0,18086.0,17501.0,sample_2,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.207109729579289,4630065,958931.5100845308,84649977.79992223,18.28267590194138,wgsim,0.03,540,0.3,-12.59526200111075,-0.6889178623886943
1108,NC_014328.1.region001,18132.0,2.696448268255019,2.1882510177309022,0.0,1.0,3.79160926722042,4.0,104.0,16829.0,18086.0,16783.0,sample_4,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1704689340829531,4630065,789282.2452847883,70265760.70269082,15.17597716288882,wgsim,0.03,540,0.3,-11.384367895668401,-0.7501571578209553
1156,NC_014328.1.region001,18132.0,2.4341495698213103,2.2660987392481045,0.0,1.0,3.79160926722042,3.0,89.0,16335.0,18086.0,16289.0,sample_1,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.142231747,4630065,658542.233673555,50077771.70459116,10.815781572092652,wgsim,0.03,540,0.3,-7.024172304872232,-0.6494373298917487
4,NC_014328.1.region001,18132.0,4.765442311934701,3.474160835548592,0.0,3.0,7.58321853444084,6.0,199.0,17879.0,18086.0,17833.0,sample_3,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1823387094817661,4630065,844240.0769166932,133210441.64775015,28.77074979460335,wgsim,0.03,540,0.5,-21.187531260162512,-0.736426106772398
52,NC_014328.1.region001,18132.0,6.004356938010148,3.980764625077799,0.0,4.0,11.37482780166126,7.0,201.0,18092.0,18086.0,18046.0,sample_0,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2019659852201966,4630065,935115.6393585496,135775034.7994756,29.32464982661704,wgsim,0.03,540,0.5,-17.94982202495578,-0.6121069520381213
100,NC_014328.1.region001,18132.0,5.471431722920803,3.8475886080459705,0.0,4.0,9.47902316805105,7.0,206.0,18052.0,18086.0,18006.0,sample_2,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1978514053,4630065,916064.8668803446,134545296.54743913,29.059051341058737,wgsim,0.03,540,0.5,-19.580028173007687,-0.673801355150994
148,NC_014328.1.region001,18132.0,4.319269799249945,3.121010472036792,0.0,3.0,7.58321853444084,6.0,154.0,17920.0,18086.0,17874.0,sample_4,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1533744727153374,4630065,710133.7780127387,109614920.46307212,23.67459646097239,wgsim,0.03,540,0.5,-16.09137792653155,-0.6796896391901849
196,NC_014328.1.region001,18132.0,4.677807191705273,3.141908228340586,0.0,3.0,7.58321853444084,6.0,158.0,17916.0,18086.0,17870.0,sample_1,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1634161151163416,4630065,756627.2350361441,106815246.6957066,23.06992379063935,wgsim,0.03,540,0.5,-15.486705256198512,-0.6712941662374394
244,NC_014328.1.region001,18132.0,9.678469005073902,6.019921124915551,1.0,7.0,17.06224170249189,11.0,358.0,18132.0,18086.0,18086.0,sample_3,1_0GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1680682571168068,4630065,778166.9548875281,230914537.26252812,49.87285000589153,wgsim,0.03,540,1.0,-32.81060830339964,-0.6578851679726282
292,NC_014328.1.region001,18132.0,11.895488638870503,7.453986036731406,1.0,9.0,20.85385096971231,14.0,430.0,18132.0,18086.0,18086.0,sample_0,1_0GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2077313753,4630065,961809.7701783944,274540844.8563125,59.29524636399543,wgsim,0.03,540,1.0,-38.44139539428312,-0.6483048431623527
340,NC_014328.1.region001,18132.0,8.050352967129935,5.202994367775079,0.0,6.0,15.16643706888168,10.0,288.0,18127.0,18086.0,18081.0,sample_2,1_0GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1398547406139854,4630065,647536.5396008923,190137036.6321412,41.06573809053246,wgsim,0.03,540,1.0,-25.899301021650786,-0.6306790581616689
388,NC_014328.1.region001,18132.0,19.882086918155743,11.920933196383164,5.0,16.0,36.02028803859399,22.0,750.0,18132.0,18086.0,18086.0,sample_4,1_0GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.3416378629,4630065,1581805.5116880883,412528581.146639,89.09779477105376,wgsim,0.03,540,1.0,-53.07750673245977,-0.5957218904109586
436,NC_014328.1.region001,18132.0,10.807302007500551,6.720918199854133,2.0,8.0,18.9580463361021,12.0,386.0,18132.0,18086.0,18086.0,sample_1,1_0GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1991281587800872,4630065,921976.3184821244,279205442.10447675,60.30270462822374,wgsim,0.03,540,1.0,-41.344658292121636,-0.6856186392802507
727,NC_014328.1.region001,,2.359285140065549,,,,2.0,,,,,,sample_3,0_1GB,mapping(filtered),0.8908660202732481,NC_014328_1,region001,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1,-3.373189550499772,-0.6277816032352748
775,NC_014328.1.region001,,2.6455916473317864,,,,2.0,,,,,,sample_0,0_1GB,mapping(filtered),0.9497576024680476,NC_014328_1,region001,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1,-3.4695724421202057,-0.6343407055735554
823,NC_014328.1.region001,,2.6903256836608493,,,,2.0,,,,,,sample_2,0_1GB,mapping(filtered),0.8017849272807405,NC_014328_1,region001,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1,-4.499469046118093,-0.6922825563428862
871,NC_014328.1.region001,,2.0513689526847423,,,,2.0,,,,,,sample_4,0_1GB,mapping(filtered),0.8289995592772146,NC_014328_1,region001,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1,-1.7998544608791538,-0.4736640519812778
919,NC_014328.1.region001,,2.516004970120111,,,,2.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9310819744380784,NC_014328_1,region001,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1,-3.4637517738243364,-0.6339511597906824
487,NC_014328.1.region001,,3.60293703932932,,,,3.0,,,,,,sample_3,0_2GB,mapping(filtered),0.9791207580431908,NC_014328_1,region001,Genome1,0.1572253573842774,4630065,727963.6243374343,44738952.23312128,9.662705001575848,wgsim,0.03,540,0.2,-6.662705001575848,-0.6895279324463757
535,NC_014328.1.region001,,5.6978445170942535,,,,6.0,,,,,,sample_0,0_2GB,mapping(filtered),0.994215513442045,NC_014328_1,region001,Genome1,0.2327978403232798,4630065,1077869.1325564063,58915304.26577688,12.724509108571237,wgsim,0.03,540,0.2,-6.724509108571237,-0.5284690396458284
583,NC_014328.1.region001,,5.885605601190805,,,,6.0,,,,,,sample_2,0_2GB,mapping(filtered),0.999283825473777,NC_014328_1,region001,Genome1,0.2269939397226994,4630065,1050996.6955221803,59988030.79589573,12.956196251218014,wgsim,0.03,540,0.2,-6.956196251218014,-0.5369011179159979
631,NC_014328.1.region001,,4.136381508734483,,,,4.0,,,,,,sample_4,0_2GB,mapping(filtered),0.9807734684883208,NC_014328_1,region001,Genome1,0.173510471,4630065,803364.758910615,51891924.54231673,11.207601738272944,wgsim,0.03,540,0.2,-7.207601738272944,-0.6430993808121891
679,NC_014328.1.region001,,4.626354189697103,,,,4.0,,,,,,sample_1,0_2GB,mapping(filtered),0.99669457910974,NC_014328_1,region001,Genome1,0.1777820793822218,4630065,823142.5833748467,48842862.13155899,10.549066186232588,wgsim,0.03,540,0.2,-6.549066186232588,-0.6208195181085949
967,NC_014328.1.region001,,7.655354781842221,,,,8.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2216915562,4630065,1026446.315157153,86826932.68224464,18.752853940980238,wgsim,0.03,540,0.3,-10.752853940980238,-0.5733982664623778
1015,NC_014328.1.region001,,7.48447752963882,,,,7.0,,,,,,sample_0,0_3GB,mapping(filtered),0.999063464081093,NC_014328_1,region001,Genome1,0.2053239516,4630065,950663.241964854,92381929.1592164,19.95262035397265,wgsim,0.03,540,0.3,-12.952620353972652,-0.6491688873032524
1063,NC_014328.1.region001,,7.478335170893054,,,,7.0,,,,,,sample_2,0_3GB,mapping(filtered),0.999338915821948,NC_014328_1,region001,Genome1,0.207109729579289,4630065,958931.5100845308,84649977.79992223,18.28267590194138,wgsim,0.03,540,0.3,-11.282675901941381,-0.6171238806865963
1111,NC_014328.1.region001,,5.578837029681121,,,,5.0,,,,,,sample_4,0_3GB,mapping(filtered),0.998567650947554,NC_014328_1,region001,Genome1,0.1704689340829531,4630065,789282.2452847883,70265760.70269082,15.17597716288882,wgsim,0.03,540,0.3,-10.17597716288882,-0.6705319238205663
1159,NC_014328.1.region001,,5.068191865605659,,,,5.0,,,,,,sample_1,0_3GB,mapping(filtered),0.996914940502424,NC_014328_1,region001,Genome1,0.142231747,4630065,658542.233673555,50077771.70459116,10.815781572092652,wgsim,0.03,540,0.3,-5.815781572092652,-0.537712557648056
7,NC_014328.1.region001,,10.116493084256351,,,,10.0,,,,,,sample_3,0_5GB,mapping(filtered),0.999724548259145,NC_014328_1,region001,Genome1,0.1823387094817661,4630065,844240.0769166932,133210441.64775015,28.77074979460335,wgsim,0.03,540,0.5,-18.77074979460335,-0.6524247692051549
55,NC_014328.1.region001,,12.55674305861613,,,,12.0,,,,,,sample_0,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2019659852201966,4630065,935115.6393585496,135775034.7994756,29.32464982661704,wgsim,0.03,540,0.5,-17.32464982661704,-0.5907879524239711
103,NC_014328.1.region001,,11.399349933891582,,,,11.0,,,,,,sample_2,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1978514053,4630065,916064.8668803446,134545296.54743913,29.059051341058737,wgsim,0.03,540,0.5,-18.059051341058737,-0.6214604575044181
151,NC_014328.1.region001,,9.17237769942706,,,,9.0,,,,,,sample_4,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1533744727153374,4630065,710133.7780127387,109614920.46307212,23.67459646097239,wgsim,0.03,540,0.5,-14.674596460972388,-0.6198456850220652
199,NC_014328.1.region001,,9.742011899515203,,,,9.0,,,,,,sample_1,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1634161151163416,4630065,756627.2350361441,106815246.6957066,23.06992379063935,wgsim,0.03,540,0.5,-14.06992379063935,-0.6098816761739039
247,NC_014328.1.region001,,20.613265755839578,,,,20.0,,,,,,sample_3,1_0GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1680682571168068,4630065,778166.9548875281,230914537.26252812,49.87285000589153,wgsim,0.03,540,1.0,-29.87285000589153,-0.5989802067129234
295,NC_014328.1.region001,,25.067981489643014,,,,25.0,,,,,,sample_0,1_0GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2077313753,4630065,961809.7701783944,274540844.8563125,59.29524636399543,wgsim,0.03,540,1.0,-34.29524636399543,-0.578381041769645
343,NC_014328.1.region001,,16.763937858087264,,,,16.0,,,,,,sample_2,1_0GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1398547406139854,4630065,647536.5396008923,190137036.6321412,41.06573809053246,wgsim,0.03,540,1.0,-25.065738090532463,-0.6103808005416386
391,NC_014328.1.region001,,41.64373071837814,,,,41.0,,,,,,sample_4,1_0GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.3416378629,4630065,1581805.5116880883,412528581.146639,89.09779477105376,wgsim,0.03,540,1.0,-48.097794771053756,-0.5398314839850542
439,NC_014328.1.region001,,22.44678272366681,,,,22.0,,,,,,sample_1,1_0GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1991281587800872,4630065,921976.3184821244,279205442.10447675,60.30270462822374,wgsim,0.03,540,1.0,-38.30270462822374,-0.635173909103519
732,NC_014328.1.region001,,2.359285140065549,,,,2.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.8908660202732481,NC_014328_1,region001,Genome1,0.1704865005,4630065,789363.5789375325,24878216.876134727,5.373189550499772,wgsim,0.03,540,0.1,-3.373189550499772,-0.6277816032352748
780,NC_014328.1.region001,,2.6455916473317864,,,,2.0,,,,,,sample_0,0_1GB,mapping(unfiltered),0.9497576024680476,NC_014328_1,region001,Genome1,0.2012042617201204,4630065,931588.8100411692,25324475.92922529,5.469572442120206,wgsim,0.03,540,0.1,-3.4695724421202057,-0.6343407055735554
828,NC_014328.1.region001,,2.6903256836608493,,,,2.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.8017849272807405,NC_014328_1,region001,Genome1,0.2033020356,4630065,941301.639460314,30092964.149014767,6.499469046118093,wgsim,0.03,540,0.1,-4.499469046118093,-0.6922825563428862
876,NC_014328.1.region001,,2.0513689526847423,,,,2.0,,,,,,sample_4,0_1GB,mapping(unfiltered),0.8289995592772146,NC_014328_1,region001,Genome1,0.1312808802,4630065,607839.008583213,17593573.14441044,3.799854460879154,wgsim,0.03,540,0.1,-1.7998544608791538,-0.4736640519812778
924,NC_014328.1.region001,,2.516004970120111,,,,2.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9310819744380784,NC_014328_1,region001,Genome1,0.1735748457826425,4630065,803662.8183386107,25297525.85667197,5.463751773824336,wgsim,0.03,540,0.1,-3.4637517738243364,-0.6339511597906824
492,NC_014328.1.region001,,3.60293703932932,,,,3.0,,,,,,sample_3,0_2GB,mapping(unfiltered),0.9791207580431908,NC_014328_1,region001,Genome1,0.1572253573842774,4630065,727963.6243374343,44738952.23312128,9.662705001575848,wgsim,0.03,540,0.2,-6.662705001575848,-0.6895279324463757
540,NC_014328.1.region001,,5.6978445170942535,,,,6.0,,,,,,sample_0,0_2GB,mapping(unfiltered),0.994215513442045,NC_014328_1,region001,Genome1,0.2327978403232798,4630065,1077869.1325564063,58915304.26577688,12.724509108571237,wgsim,0.03,540,0.2,-6.724509108571237,-0.5284690396458284
