,Contig,count,Depth avg,std,min,25%,Depth median,75%,max,count_nonzero,count_unique,count_unique_nonzero,sample,dataset,quantification,Breadth,ncbi,region,id,distribution,genome_size,weighted_dist,readshare,expected_average_coverage,err_type,err_profile,fragment_size,readsGB,error,RE
964,NC_014328.1.region001,18132.0,11.062927421133908,7.007001863109102,1.0,8.0,11.0,13.0,402.0,18132.0,18086.0,18086.0,sample_3,0_3GB,kmerCount,,NC_014328_1,region001,Genome1,0.1669090244833091,4630065,772799.6324443126,73925449.12665628,15.966395531521972,wgsim,0.0,270,0.3,-4.966395531521972,-0.31105301893072657
1012,NC_014328.1.region001,18132.0,13.66037943966468,8.611055331841952,3.0,10.0,13.0,16.0,499.0,18132.0,18086.0,18086.0,sample_0,0_3GB,kmerCount,,NC_014328_1,region001,Genome1,0.2104648817210465,4630065,974466.0825857572,83443231.36770435,18.02204318248326,wgsim,0.0,270,0.3,-5.022043182483259,-0.2786611446677974
1060,NC_014328.1.region001,18132.0,16.43012353849548,9.910499228327147,5.0,13.0,16.0,19.0,624.0,18132.0,18086.0,18086.0,sample_2,0_3GB,kmerCount,,NC_014328_1,region001,Genome1,0.2513823827251382,4630065,1163916.771872267,97942504.10967652,21.15359160393569,wgsim,0.0,270,0.3,-5.153591603935691,-0.2436272620001253
1108,NC_014328.1.region001,18132.0,12.741506728435914,7.705407692460576,3.0,10.0,12.0,15.0,473.0,18132.0,18086.0,18086.0,sample_4,0_3GB,kmerCount,,NC_014328_1,region001,Genome1,0.1944521091,4630065,900325.9045200915,81774750.91571608,17.661685292909727,wgsim,0.0,270,0.3,-5.661685292909727,-0.32056313987106355
1156,NC_014328.1.region001,18132.0,14.088352084712112,8.073788474839679,3.0,11.0,13.0,16.0,481.0,18132.0,18086.0,18086.0,sample_1,0_3GB,kmerCount,,NC_014328_1,region001,Genome1,0.2024246436202425,4630065,937239.2575635582,80758259.86697568,17.44214387205702,wgsim,0.0,270,0.3,-4.44214387205702,-0.254678777141238
4,NC_014328.1.region001,18132.0,20.768199867637325,12.320752190285653,8.0,16.0,19.0,23.0,759.0,18132.0,18086.0,18086.0,sample_3,0_5GB,kmerCount,,NC_014328_1,region001,Genome1,0.1924767315,4630065,891179.7778325474,128538906.6522138,27.76179311785338,wgsim,0.0,270,0.5,-8.76179311785338,-0.3156061671037647
52,NC_014328.1.region001,18132.0,21.57445400397088,12.376572774505538,7.0,18.0,21.0,24.0,773.0,18132.0,18086.0,18086.0,sample_0,0_5GB,kmerCount,,NC_014328_1,region001,Genome1,0.196109713919611,4630065,908000.7225792035,136423663.1713573,29.464740380827763,wgsim,0.0,270,0.5,-8.464740380827763,-0.28728372527373885
100,NC_014328.1.region001,18132.0,16.96933598058681,10.523417556597202,5.0,13.0,16.0,20.0,619.0,18132.0,18086.0,18086.0,sample_2,0_5GB,kmerCount,,NC_014328_1,region001,Genome1,0.1623424762837657,4630065,751656.2174547936,114951447.28550915,24.827177865863472,wgsim,0.0,270,0.5,-8.827177865863472,-0.3555449561587321
148,NC_014328.1.region001,18132.0,26.070372821530995,16.11566796545567,10.0,22.0,25.0,29.0,1028.0,18132.0,18086.0,18086.0,sample_4,0_5GB,kmerCount,,NC_014328_1,region001,Genome1,0.2490202433,4630065,1152979.9127948144,163698912.16467077,35.35564018316606,wgsim,0.0,270,0.5,-10.35564018316606,-0.29289924123893274
196,NC_014328.1.region001,18132.0,20.455603353187733,11.376148697180822,8.0,17.0,19.0,23.0,730.0,18132.0,18086.0,18086.0,sample_1,0_5GB,kmerCount,,NC_014328_1,region001,Genome1,0.1834666145816533,4630065,849462.3508430027,123683619.25837344,26.71314965521509,wgsim,0.0,270,0.5,-7.713149655215091,-0.28873980622907514
244,NC_014328.1.region001,18132.0,34.953121553055375,19.700851600003755,17.0,30.0,33.0,37.0,1295.0,18132.0,18086.0,18086.0,sample_3,1GB,kmerCount,,NC_014328_1,region001,Genome1,0.1593929624159393,4630065,737999.776528356,215481971.7563049,46.53972930321818,wgsim,0.0,270,1.0,-13.53972930321818,-0.29092840688873367
292,NC_014328.1.region001,18132.0,49.199040370615485,28.438994118671737,23.0,42.0,47.0,52.0,1798.0,18132.0,18086.0,18086.0,sample_0,1GB,kmerCount,,NC_014328_1,region001,Genome1,0.2249396940224939,4630065,1041485.404404258,307063311.97718096,66.31943870705507,wgsim,0.0,270,1.0,-19.31943870705507,-0.2913088392136809
340,NC_014328.1.region001,18132.0,45.73946613721597,25.479096104794685,25.0,39.0,44.0,48.0,1658.0,18132.0,18086.0,18086.0,sample_2,1GB,kmerCount,,NC_014328_1,region001,Genome1,0.2061272554,4630065,954382.590773601,278190425.5017745,60.0834816577682,wgsim,0.0,270,1.0,-16.083481657768203,-0.2676855803626481
388,NC_014328.1.region001,18132.0,28.59188175601147,17.870300291476354,10.0,23.0,27.0,31.0,1108.0,18132.0,18086.0,18086.0,sample_4,1GB,kmerCount,,NC_014328_1,region001,Genome1,0.1385312765,4630065,641408.8147279725,192225581.1124411,41.516821278414255,wgsim,0.0,270,1.0,-14.516821278414255,-0.34966119349705493
436,NC_014328.1.region001,18132.0,40.19358041032429,24.009478361052587,19.0,34.0,39.0,43.0,1590.0,18132.0,18086.0,18086.0,sample_1,1GB,kmerCount,,NC_014328_1,region001,Genome1,0.1879393914,4630065,870171.598242441,278536072.00977606,60.15813428316364,wgsim,0.0,270,1.0,-21.15813428316364,-0.3517086182156605
724,NC_014328.1.region001,18132.0,2.623483344363556,2.0259270437850683,0.0,1.0,2.0,3.0,79.0,16905.0,18086.0,16859.0,sample_3,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1092292775,4630065,505738.6547280375,15730675.732292067,3.3975064566679016,wgsim,0.0,270,0.1,-1.3975064566679016,-0.41133298037599714
772,NC_014328.1.region001,18132.0,6.027906463710567,4.270743737648075,0.0,4.0,6.0,8.0,229.0,18108.0,18086.0,18062.0,sample_0,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2515490305,4630065,1164688.3619019825,33140702.370593585,7.157718600191052,wgsim,0.0,270,0.1,-1.1577186001910524,-0.16174407864541515
820,NC_014328.1.region001,18132.0,4.400617692477388,3.108271012812015,0.0,3.0,4.0,6.0,157.0,17805.0,18086.0,17759.0,sample_2,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.195598646,4630065,905634.44489199,28079696.11847128,6.064644042464042,wgsim,0.0,270,0.1,-2.0646440424640424,-0.34043944343767046
868,NC_014328.1.region001,18132.0,5.394661372159717,3.603353979846833,0.0,4.0,5.0,7.0,184.0,18119.0,18086.0,18073.0,sample_4,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2389941083761005,4630065,1106558.2563983898,31375539.322961267,6.776479233652501,wgsim,0.0,270,0.1,-1.776479233652501,-0.2621537191216307
916,NC_014328.1.region001,18132.0,3.0272998014559893,2.6589815576981017,0.0,2.0,3.0,4.0,122.0,16966.0,18086.0,16920.0,sample_1,0_1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1374143275,4630065,636237.2682562874,19346764.32379205,4.178508147032937,wgsim,0.0,270,0.1,-1.1785081470329368,-0.2820404090559853
484,NC_014328.1.region001,18132.0,9.770902272225898,6.115991005892825,1.0,7.0,9.0,12.0,349.0,18132.0,18086.0,18086.0,sample_3,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2,-4.560694864212508,-0.33631719538564775
532,NC_014328.1.region001,18132.0,9.220328700639753,5.622168604358611,2.0,7.0,9.0,11.0,311.0,18132.0,18086.0,18086.0,sample_0,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2,-4.2659429416205406,-0.3215710304494512
580,NC_014328.1.region001,18132.0,11.91341275093757,7.5199220929540544,3.0,9.0,11.0,14.0,462.0,18132.0,18086.0,18086.0,sample_2,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2,-4.689915371969279,-0.29891272583585876
628,NC_014328.1.region001,18132.0,8.013236267372601,5.008727826197128,1.0,6.0,8.0,10.0,293.0,18132.0,18086.0,18086.0,sample_4,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2,-3.1710975791451492,-0.28386625008675404
676,NC_014328.1.region001,18132.0,8.33548422678138,5.691352910903772,1.0,6.0,8.0,10.0,290.0,18132.0,18086.0,18086.0,sample_1,0_2GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2,-3.3849332716438063,-0.2973169179721573
964,NC_014328.1.region001,18132.0,11.062927421133908,7.007001863109102,1.0,8.0,11.0,13.0,402.0,18132.0,18086.0,18086.0,sample_3,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1669090244833091,4630065,772799.6324443126,73925449.12665628,15.966395531521972,wgsim,0.0,270,0.3,-4.966395531521972,-0.31105301893072657
1012,NC_014328.1.region001,18132.0,13.66037943966468,8.611055331841952,3.0,10.0,13.0,16.0,499.0,18132.0,18086.0,18086.0,sample_0,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2104648817210465,4630065,974466.0825857572,83443231.36770435,18.02204318248326,wgsim,0.0,270,0.3,-5.022043182483259,-0.2786611446677974
1060,NC_014328.1.region001,18132.0,16.43012353849548,9.910499228327147,5.0,13.0,16.0,19.0,624.0,18132.0,18086.0,18086.0,sample_2,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2513823827251382,4630065,1163916.771872267,97942504.10967652,21.15359160393569,wgsim,0.0,270,0.3,-5.153591603935691,-0.2436272620001253
1108,NC_014328.1.region001,18132.0,12.741506728435914,7.705407692460576,3.0,10.0,12.0,15.0,473.0,18132.0,18086.0,18086.0,sample_4,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1944521091,4630065,900325.9045200915,81774750.91571608,17.661685292909727,wgsim,0.0,270,0.3,-5.661685292909727,-0.32056313987106355
1156,NC_014328.1.region001,18132.0,14.088352084712112,8.073788474839679,3.0,11.0,13.0,16.0,481.0,18132.0,18086.0,18086.0,sample_1,0_3GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2024246436202425,4630065,937239.2575635582,80758259.86697568,17.44214387205702,wgsim,0.0,270,0.3,-4.44214387205702,-0.254678777141238
4,NC_014328.1.region001,18132.0,20.768199867637325,12.320752190285653,8.0,16.0,19.0,23.0,759.0,18132.0,18086.0,18086.0,sample_3,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1924767315,4630065,891179.7778325474,128538906.6522138,27.76179311785338,wgsim,0.0,270,0.5,-8.76179311785338,-0.3156061671037647
52,NC_014328.1.region001,18132.0,21.57445400397088,12.376572774505538,7.0,18.0,21.0,24.0,773.0,18132.0,18086.0,18086.0,sample_0,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.196109713919611,4630065,908000.7225792035,136423663.1713573,29.464740380827763,wgsim,0.0,270,0.5,-8.464740380827763,-0.28728372527373885
100,NC_014328.1.region001,18132.0,16.96933598058681,10.523417556597202,5.0,13.0,16.0,20.0,619.0,18132.0,18086.0,18086.0,sample_2,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1623424762837657,4630065,751656.2174547936,114951447.28550915,24.827177865863472,wgsim,0.0,270,0.5,-8.827177865863472,-0.3555449561587321
148,NC_014328.1.region001,18132.0,26.070372821530995,16.11566796545567,10.0,22.0,25.0,29.0,1028.0,18132.0,18086.0,18086.0,sample_4,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2490202433,4630065,1152979.9127948144,163698912.16467077,35.35564018316606,wgsim,0.0,270,0.5,-10.35564018316606,-0.29289924123893274
196,NC_014328.1.region001,18132.0,20.455603353187733,11.376148697180822,8.0,17.0,19.0,23.0,730.0,18132.0,18086.0,18086.0,sample_1,0_5GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1834666145816533,4630065,849462.3508430027,123683619.25837344,26.71314965521509,wgsim,0.0,270,0.5,-7.713149655215091,-0.28873980622907514
244,NC_014328.1.region001,18132.0,34.953121553055375,19.700851600003755,17.0,30.0,33.0,37.0,1295.0,18132.0,18086.0,18086.0,sample_3,1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1593929624159393,4630065,737999.776528356,215481971.7563049,46.53972930321818,wgsim,0.0,270,1.0,-13.53972930321818,-0.29092840688873367
292,NC_014328.1.region001,18132.0,49.199040370615485,28.438994118671737,23.0,42.0,47.0,52.0,1798.0,18132.0,18086.0,18086.0,sample_0,1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2249396940224939,4630065,1041485.404404258,307063311.97718096,66.31943870705507,wgsim,0.0,270,1.0,-19.31943870705507,-0.2913088392136809
340,NC_014328.1.region001,18132.0,45.73946613721597,25.479096104794685,25.0,39.0,44.0,48.0,1658.0,18132.0,18086.0,18086.0,sample_2,1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.2061272554,4630065,954382.590773601,278190425.5017745,60.0834816577682,wgsim,0.0,270,1.0,-16.083481657768203,-0.2676855803626481
388,NC_014328.1.region001,18132.0,28.59188175601147,17.870300291476354,10.0,23.0,27.0,31.0,1108.0,18132.0,18086.0,18086.0,sample_4,1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1385312765,4630065,641408.8147279725,192225581.1124411,41.516821278414255,wgsim,0.0,270,1.0,-14.516821278414255,-0.34966119349705493
436,NC_014328.1.region001,18132.0,40.19358041032429,24.009478361052587,19.0,34.0,39.0,43.0,1590.0,18132.0,18086.0,18086.0,sample_1,1GB,kmerCount(corrected),,NC_014328_1,region001,Genome1,0.1879393914,4630065,870171.598242441,278536072.00977606,60.15813428316364,wgsim,0.0,270,1.0,-21.15813428316364,-0.3517086182156605
727,NC_014328.1.region001,,3.138087746897396,,,,3.0,,,,,,sample_3,0_1GB,mapping(filtered),0.9455156456588806,NC_014328_1,region001,Genome1,0.1092292775,4630065,505738.6547280375,15730675.732292067,3.3975064566679016,wgsim,0.0,270,0.1,-0.39750645666790163,-0.11699947056399575
775,NC_014328.1.region001,,6.718378140149846,,,,6.0,,,,,,sample_0,0_1GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2515490305,4630065,1164688.3619019825,33140702.370593585,7.157718600191052,wgsim,0.0,270,0.1,-1.1577186001910524,-0.16174407864541515
823,NC_014328.1.region001,,4.956356947773257,,,,5.0,,,,,,sample_2,0_1GB,mapping(filtered),0.9883759365359188,NC_014328_1,region001,Genome1,0.195598646,4630065,905634.44489199,28079696.11847128,6.064644042464042,wgsim,0.0,270,0.1,-1.0646440424640424,-0.17554930429708807
871,NC_014328.1.region001,,6.040546496253857,,,,6.0,,,,,,sample_4,0_1GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2389941083761005,4630065,1106558.2563983898,31375539.322961267,6.776479233652501,wgsim,0.0,270,0.1,-0.776479233652501,-0.11458446294595684
919,NC_014328.1.region001,,3.509971837461923,,,,3.0,,,,,,sample_1,0_1GB,mapping(filtered),0.9585169678272368,NC_014328_1,region001,Genome1,0.1374143275,4630065,636237.2682562874,19346764.32379205,4.178508147032937,wgsim,0.0,270,0.1,-1.1785081470329368,-0.2820404090559853
487,NC_014328.1.region001,,10.9466174526223,,,,11.0,,,,,,sample_3,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2,-2.5606948642125076,-0.18883212769356944
535,NC_014328.1.region001,,10.339191273688847,,,,10.0,,,,,,sample_0,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2,-3.2659429416205406,-0.2461900338327235
583,NC_014328.1.region001,,13.366956809167034,,,,13.0,,,,,,sample_2,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2,-2.6899153719692794,-0.17144231235146948
631,NC_014328.1.region001,,8.950749228735125,,,,9.0,,,,,,sample_4,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2,-2.1710975791451492,-0.19434953134759825
679,NC_014328.1.region001,,9.333296606434551,,,,9.0,,,,,,sample_1,0_2GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1941781498805821,4630065,899057.4555268374,52712981.06837348,11.384933271643806,wgsim,0.0,270,0.2,-2.3849332716438063,-0.209481532718677
967,NC_014328.1.region001,,12.333516967827236,,,,12.0,,,,,,sample_3,0_3GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1669090244833091,4630065,772799.6324443126,73925449.12665628,15.966395531521972,wgsim,0.0,270,0.3,-3.9663955315219717,-0.24842147519715624
1015,NC_014328.1.region001,,15.374173644777436,,,,15.0,,,,,,sample_0,0_3GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2104648817210465,4630065,974466.0825857572,83443231.36770435,18.02204318248326,wgsim,0.0,270,0.3,-3.0220431824832588,-0.16768593615515082
1063,NC_014328.1.region001,,18.330762450418685,,,,18.0,,,,,,sample_2,0_3GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2513823827251382,4630065,1163916.771872267,97942504.10967652,21.15359160393569,wgsim,0.0,270,0.3,-3.1535916039356913,-0.14908066975014095
1111,NC_014328.1.region001,,14.364698104892025,,,,14.0,,,,,,sample_4,0_3GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1944521091,4630065,900325.9045200915,81774750.91571608,17.661685292909727,wgsim,0.0,270,0.3,-3.661685292909727,-0.20732366318290749
1159,NC_014328.1.region001,,15.80057293962098,,,,15.0,,,,,,sample_1,0_3GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2024246436202425,4630065,937239.2575635582,80758259.86697568,17.44214387205702,wgsim,0.0,270,0.3,-2.44214387205702,-0.1400139736245054
7,NC_014328.1.region001,,23.257933010136625,,,,22.0,,,,,,sample_3,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1924767315,4630065,891179.7778325474,128538906.6522138,27.76179311785338,wgsim,0.0,270,0.5,-5.761793117853379,-0.2075439829622539
55,NC_014328.1.region001,,24.191328779197885,,,,24.0,,,,,,sample_0,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.196109713919611,4630065,908000.7225792035,136423663.1713573,29.464740380827763,wgsim,0.0,270,0.5,-5.464740380827763,-0.18546711459855872
103,NC_014328.1.region001,,19.00605993829881,,,,19.0,,,,,,sample_2,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1623424762837657,4630065,751656.2174547936,114951447.28550915,24.827177865863472,wgsim,0.0,270,0.5,-5.827177865863472,-0.23470963543849438
151,NC_014328.1.region001,,29.248677831643896,,,,29.0,,,,,,sample_4,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2490202433,4630065,1152979.9127948144,163698912.16467077,35.35564018316606,wgsim,0.0,270,0.5,-6.355640183166059,-0.17976311983716198
199,NC_014328.1.region001,,23.096518289995597,,,,22.0,,,,,,sample_1,0_5GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1834666145816533,4630065,849462.3508430027,123683619.25837344,26.71314965521509,wgsim,0.0,270,0.5,-4.713149655215091,-0.17643556510735017
247,NC_014328.1.region001,,39.21848832084619,,,,38.0,,,,,,sample_3,1GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1593929624159393,4630065,737999.776528356,215481971.7563049,46.53972930321818,wgsim,0.0,270,1.0,-8.53972930321818,-0.1834933170233903
295,NC_014328.1.region001,,54.99079991185544,,,,54.0,,,,,,sample_0,1GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2249396940224939,4630065,1041485.404404258,307063311.97718096,66.31943870705507,wgsim,0.0,270,1.0,-12.31943870705507,-0.18575909186252698
343,NC_014328.1.region001,,51.29219920669899,,,,50.0,,,,,,sample_2,1GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.2061272554,4630065,954382.590773601,278190425.5017745,60.0834816577682,wgsim,0.0,270,1.0,-10.083481657768203,-0.16782452313937285
391,NC_014328.1.region001,,32.03288893785809,,,,31.0,,,,,,sample_4,1GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1385312765,4630065,641408.8147279725,192225581.1124411,41.516821278414255,wgsim,0.0,270,1.0,-10.516821278414255,-0.2533147036447668
439,NC_014328.1.region001,,44.954936095196125,,,,45.0,,,,,,sample_1,1GB,mapping(filtered),1.0,NC_014328_1,region001,Genome1,0.1879393914,4630065,870171.598242441,278536072.00977606,60.15813428316364,wgsim,0.0,270,1.0,-15.15813428316364,-0.2519714825565314
732,NC_014328.1.region001,,3.138087746897396,,,,3.0,,,,,,sample_3,0_1GB,mapping(unfiltered),0.9455156456588806,NC_014328_1,region001,Genome1,0.1092292775,4630065,505738.6547280375,15730675.732292067,3.3975064566679016,wgsim,0.0,270,0.1,-0.39750645666790163,-0.11699947056399575
780,NC_014328.1.region001,,6.718378140149846,,,,6.0,,,,,,sample_0,0_1GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2515490305,4630065,1164688.3619019825,33140702.370593585,7.157718600191052,wgsim,0.0,270,0.1,-1.1577186001910524,-0.16174407864541515
828,NC_014328.1.region001,,4.956356947773257,,,,5.0,,,,,,sample_2,0_1GB,mapping(unfiltered),0.9883759365359188,NC_014328_1,region001,Genome1,0.195598646,4630065,905634.44489199,28079696.11847128,6.064644042464042,wgsim,0.0,270,0.1,-1.0646440424640424,-0.17554930429708807
876,NC_014328.1.region001,,6.040546496253857,,,,6.0,,,,,,sample_4,0_1GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2389941083761005,4630065,1106558.2563983898,31375539.322961267,6.776479233652501,wgsim,0.0,270,0.1,-0.776479233652501,-0.11458446294595684
924,NC_014328.1.region001,,3.509971837461923,,,,3.0,,,,,,sample_1,0_1GB,mapping(unfiltered),0.9585169678272368,NC_014328_1,region001,Genome1,0.1374143275,4630065,636237.2682562874,19346764.32379205,4.178508147032937,wgsim,0.0,270,0.1,-1.1785081470329368,-0.2820404090559853
492,NC_014328.1.region001,,10.9466174526223,,,,11.0,,,,,,sample_3,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2257458502,4630065,1045217.9599062628,62786898.66647008,13.560694864212508,wgsim,0.0,270,0.2,-2.5606948642125076,-0.18883212769356944
540,NC_014328.1.region001,,10.339191273688847,,,,10.0,,,,,,sample_0,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2133664535,4630065,987900.5485244776,61422178.1059943,13.26594294162054,wgsim,0.0,270,0.2,-3.2659429416205406,-0.2461900338327235
588,NC_014328.1.region001,,13.366956809167034,,,,13.0,,,,,,sample_2,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.2789422165,4630065,1291520.5936390725,72645328.01671694,15.68991537196928,wgsim,0.0,270,0.2,-2.6899153719692794,-0.17144231235146948
636,NC_014328.1.region001,,8.950749228735125,,,,9.0,,,,,,sample_4,0_2GB,mapping(unfiltered),1.0,NC_014328_1,region001,Genome1,0.1853860143,4630065,858349.2962999296,51722907.91278469,11.17109757914515,wgsim,0.0,270,0.2,-2.1710975791451492,-0.19434953134759825
